link_id,baseline_entry_id,source_id,source_doc_title,source_standard_no_canonical,domain,source_role,link_type,target_kind,target_id,target_label,mapping_method,mapping_confidence,evidence_text,content_usability_flag,content_gate_status,human_review_label,gate_status,runtime_status,final_state,runtime_integration,candidate_only,radiation_all_industry_default_blocked,source_hash
PSL-V8_6-00430,PDB-V8_5-0083,PDS-V8_0-0085,氮肥工业废水治理工程技术规范 （HJ 1277—2023）,HJ 1277-2023,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=氮肥工业废水治理工程技术规范 （HJ 1277—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,7d4bdf744668f230dee093c489ecfe75c241bcd72f842a54c2ea43c4aede871e
PSL-V8_6-00431,PDB-V8_5-0083,PDS-V8_0-0085,氮肥工业废水治理工程技术规范 （HJ 1277—2023）,HJ 1277-2023,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=氮肥工业废水治理工程技术规范 （HJ 1277—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,7d4bdf744668f230dee093c489ecfe75c241bcd72f842a54c2ea43c4aede871e
PSL-V8_6-00432,PDB-V8_5-0083,PDS-V8_0-0085,氮肥工业废水治理工程技术规范 （HJ 1277—2023）,HJ 1277-2023,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=氮肥工业废水治理工程技术规范 （HJ 1277—2023）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,7d4bdf744668f230dee093c489ecfe75c241bcd72f842a54c2ea43c4aede871e
PSL-V8_6-00433,PDB-V8_5-0083,PDS-V8_0-0085,氮肥工业废水治理工程技术规范 （HJ 1277—2023）,HJ 1277-2023,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,7d4bdf744668f230dee093c489ecfe75c241bcd72f842a54c2ea43c4aede871e
PSL-V8_6-00434,PDB-V8_5-0084,PDS-V8_0-0086,水污染治理工程导则,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,water,POLLUTANT_DOMAIN_REFERENCE_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6441ac713b7ea6e50afeab118f5d946dbd3f1d69f5fe6f6bb236eca59f471c12
PSL-V8_6-00435,PDB-V8_5-0084,PDS-V8_0-0086,水污染治理工程导则,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,water,POLLUTANT_DOMAIN_REFERENCE_SOURCE,STANDARD_REFERENCE_CONTEXT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=POLLUTANT_DOMAIN_REFERENCE_SOURCE; title=水污染治理工程导则,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6441ac713b7ea6e50afeab118f5d946dbd3f1d69f5fe6f6bb236eca59f471c12
PSL-V8_6-00436,PDB-V8_5-0084,PDS-V8_0-0086,水污染治理工程导则,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,water,POLLUTANT_DOMAIN_REFERENCE_SOURCE,STANDARD_REFERENCE_CONTEXT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=POLLUTANT_DOMAIN_REFERENCE_SOURCE; title=水污染治理工程导则,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6441ac713b7ea6e50afeab118f5d946dbd3f1d69f5fe6f6bb236eca59f471c12
PSL-V8_6-00437,PDB-V8_5-0084,PDS-V8_0-0086,水污染治理工程导则,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,water,POLLUTANT_DOMAIN_REFERENCE_SOURCE,STANDARD_REFERENCE_CONTEXT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=POLLUTANT_DOMAIN_REFERENCE_SOURCE; title=水污染治理工程导则,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6441ac713b7ea6e50afeab118f5d946dbd3f1d69f5fe6f6bb236eca59f471c12
PSL-V8_6-00438,PDB-V8_5-0084,PDS-V8_0-0086,水污染治理工程导则,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,water,POLLUTANT_DOMAIN_REFERENCE_SOURCE,STANDARD_APPLIES_TO_INDUSTRY,INDUSTRY,7721,水污染治理,TITLE_INDUSTRY_MATCH,LOW,title=水污染治理工程导则; matched industry=7721 水污染治理,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_INDUSTRY_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,6441ac713b7ea6e50afeab118f5d946dbd3f1d69f5fe6f6bb236eca59f471c12
PSL-V8_6-00439,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00440,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水污染治理工程技术导则 HJ 2015-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00441,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水污染治理工程技术导则 HJ 2015-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00442,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水污染治理工程技术导则 HJ 2015-2012,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00443,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00444,PDB-V8_5-0085,PDS-V8_0-0087,水污染治理工程技术导则 HJ 2015-2012,HJ 2015-2012,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_APPLIES_TO_INDUSTRY,INDUSTRY,7721,水污染治理,TITLE_INDUSTRY_MATCH,LOW,title=水污染治理工程技术导则 HJ 2015-2012; matched industry=7721 水污染治理,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_INDUSTRY_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,47dbc9a0159a61717cd86a2f8505c163e346785a38f1459421041bc989727997
PSL-V8_6-00445,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00446,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水解酸化反应器污水处理工程技术规范 HJ 2047—2015,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00447,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水解酸化反应器污水处理工程技术规范 HJ 2047—2015,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00448,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=水解酸化反应器污水处理工程技术规范 HJ 2047—2015,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00449,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00450,PDB-V8_5-0086,PDS-V8_0-0088,水解酸化反应器污水处理工程技术规范 HJ 2047—2015,HJ 2047-2015,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_APPLIES_TO_INDUSTRY,INDUSTRY,4620,污水处理及其再生利用,TITLE_INDUSTRY_MATCH,LOW,title=水解酸化反应器污水处理工程技术规范 HJ 2047—2015; matched industry=4620 污水处理及其再生利用,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_INDUSTRY_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,a9cac3b5cd1a9ac678639d38d1d504b99213922e30fe9849d40bf9629202675a
PSL-V8_6-00451,PDB-V8_5-0087,PDS-V8_0-0089,污水气浮处理工程技术规范 HJ 2007-2010,HJ 2007-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd623efff1ff702ee306cd41da9602b6aeb08afc4d78a3abff3b661ec8949f0e
PSL-V8_6-00452,PDB-V8_5-0087,PDS-V8_0-0089,污水气浮处理工程技术规范 HJ 2007-2010,HJ 2007-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水气浮处理工程技术规范 HJ 2007-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd623efff1ff702ee306cd41da9602b6aeb08afc4d78a3abff3b661ec8949f0e
PSL-V8_6-00453,PDB-V8_5-0087,PDS-V8_0-0089,污水气浮处理工程技术规范 HJ 2007-2010,HJ 2007-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水气浮处理工程技术规范 HJ 2007-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd623efff1ff702ee306cd41da9602b6aeb08afc4d78a3abff3b661ec8949f0e
PSL-V8_6-00454,PDB-V8_5-0087,PDS-V8_0-0089,污水气浮处理工程技术规范 HJ 2007-2010,HJ 2007-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水气浮处理工程技术规范 HJ 2007-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd623efff1ff702ee306cd41da9602b6aeb08afc4d78a3abff3b661ec8949f0e
PSL-V8_6-00455,PDB-V8_5-0087,PDS-V8_0-0089,污水气浮处理工程技术规范 HJ 2007-2010,HJ 2007-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd623efff1ff702ee306cd41da9602b6aeb08afc4d78a3abff3b661ec8949f0e
PSL-V8_6-00456,PDB-V8_5-0088,PDS-V8_0-0090,污水混凝与絮凝处理工程技术规范 HJ 2006-2010,HJ 2006-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2dfcd88e9e31bb449ab4b541096fdfbb598f0960ad1aa789636d312a3bc49707
PSL-V8_6-00457,PDB-V8_5-0088,PDS-V8_0-0090,污水混凝与絮凝处理工程技术规范 HJ 2006-2010,HJ 2006-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水混凝与絮凝处理工程技术规范 HJ 2006-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2dfcd88e9e31bb449ab4b541096fdfbb598f0960ad1aa789636d312a3bc49707
PSL-V8_6-00458,PDB-V8_5-0088,PDS-V8_0-0090,污水混凝与絮凝处理工程技术规范 HJ 2006-2010,HJ 2006-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水混凝与絮凝处理工程技术规范 HJ 2006-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2dfcd88e9e31bb449ab4b541096fdfbb598f0960ad1aa789636d312a3bc49707
PSL-V8_6-00459,PDB-V8_5-0088,PDS-V8_0-0090,污水混凝与絮凝处理工程技术规范 HJ 2006-2010,HJ 2006-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_TAILINGS_CANDIDATE,尾矿库、尾矿输送与回水渗滤液候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水混凝与絮凝处理工程技术规范 HJ 2006-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2dfcd88e9e31bb449ab4b541096fdfbb598f0960ad1aa789636d312a3bc49707
PSL-V8_6-00460,PDB-V8_5-0088,PDS-V8_0-0090,污水混凝与絮凝处理工程技术规范 HJ 2006-2010,HJ 2006-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,2dfcd88e9e31bb449ab4b541096fdfbb598f0960ad1aa789636d312a3bc49707
PSL-V8_6-00461,PDB-V8_5-0089,PDS-V8_0-0091,污水过滤处理工程技术规范 HJ 2008-2010,HJ 2008-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,water,water,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=water,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,e4249a0a498ae6f55f56db677a51e31ee2c914ff813efc7557de3b158bad4ba7
PSL-V8_6-00462,PDB-V8_5-0089,PDS-V8_0-0091,污水过滤处理工程技术规范 HJ 2008-2010,HJ 2008-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_WW_PROCESS_AND_TREATMENT,生产/医疗/清洗废水与污水处理设施,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水过滤处理工程技术规范 HJ 2008-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,e4249a0a498ae6f55f56db677a51e31ee2c914ff813efc7557de3b158bad4ba7
PSL-V8_6-00463,PDB-V8_5-0089,PDS-V8_0-0091,污水过滤处理工程技术规范 HJ 2008-2010,HJ 2008-2010,water,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,NEW_SCN_WASTE_DISPOSAL_CANDIDATE,垃圾焚烧、填埋与渗滤液飞灰候选场景,DOMAIN_MEDIA_SEED,LOW,domain=water; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=污水过滤处理工程技术规范 HJ 2008-2010,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,e4249a0a498ae6f55f56db677a51e31ee2c914ff813efc7557de3b158bad4ba7
